arxiv_id,title
9708135,A Deep Sub-millimeter Survey of Lensing Clusters: A New Window on Galaxy Formation and Evolution
1207.4790,Assembly of the Red Sequence in Infrared-Selected Galaxy Clusters from the IRAC Shallow Cluster Survey
1207.4369,"Redshifts, Sample Purity, and BCG Positions for the Galaxy Cluster Catalog from the first 720 Square Degrees of the South Pole Telescope Survey"
1205.6478,SPT-CL J0205-5829: A z = 1.32 Evolved Massive Galaxy Cluster in the South Pole Telescope Sunyaev-Zel'dovich Effect Survey
0608246,Cyber-infrastructure to Support Science and Data Management for the Dark Energy Survey
1202.0090,A 2% Distance to z=0.35 by Reconstructing Baryon Acoustic Oscillations - I : Methods and Application to the Sloan Digital Sky Survey
0907.1660,Baryon Acoustic Oscillations in the Sloan Digital Sky Survey Data Release 7 Galaxy Sample
0410011,RASS-SDSS galaxy cluster survey. II. A unified picture of the Cluster Luminosity Function
0506201,RASS-SDSS Galaxy Cluster Survey. IV. A ubiquitous dwarf galaxy population in clusters
0609080,RASS-SDSS Galaxy Cluster Survey. VI. The dependence of the cluster SFR on the cluster global properties
0704.3202,"The SCUBA-2 ""All-Sky"" Survey"
0402242,CAIRNS: The Cluster And Infall Region Nearby Survey II. Environmental Dependence of Infrared Mass-to-Light Ratios
9710308,The ROSAT Deep Cluster Survey: the X-ray Luminosity Function out to z=0.8
1203.6616,The clustering of galaxies in the SDSS-III Baryon Oscillation Spectroscopic Survey: cosmological implications of the large-scale two-point correlation function
0801.2779,AzTEC Millimetre Survey of the COSMOS Field: I. Data Reduction and Source Catalogue
0810.0036,Spectroscopic Confirmation of a Massive Red-Sequence-Selected Galaxy Cluster at z = 1.34 in the SpARCS-South Cluster Survey
1211.3741,The clustering of galaxies in the SDSS-III Baryon Oscillation Spectroscopic Survey: weighing the neutrino mass using the galaxy power spectrum of the CMASS sample
0810.1578,Galaxy clusters discovered with a Sunyaev-Zel'dovich effect survey
1210.7231,A Measurement of the Cosmic Microwave Background Damping Tail from the 2500-square-degree SPT-SZ survey
0002467,An Australia telescope survey for CMB anisotropies
1111.0141,The XMM-BCS galaxy cluster survey: I. The X-ray selected cluster catalog from the initial 6 deg$^2$
1909.04352,Automatic Code Summarization: A Systematic Literature Review
2305.05959,Survey of Code Search Based on Deep Learning
9910494,The velocity and mass distribution of clusters of galaxies from the CNOC1 cluster redshift survey
0912.2338,"Extragalactic millimeter-wave sources in South Pole Telescope survey data: source counts, catalog, and statistics for an 87 square-degree field"
9909315,The ROSAT All-Sky Survey Bright Source Catalogue
1303.2726,ALMA redshifts of millimeter-selected galaxies from the SPT survey: The redshift distribution of dusty star-forming galaxies
1503.05296,Efficient Machine Learning for Big Data: A Review
2112.15131,"Resource-Efficient Deep Learning: A Survey on Model-, Arithmetic-, and Implementation-Level Techniques"
2405.11868,Towards Graph Contrastive Learning: A Survey and Beyond
2205.01293,A Survey of Deep Learning Models for Structural Code Understanding
1908.00492,A review of feature extraction and performance evaluation in epileptic seizure detection using EEG
2103.05127,Model Complexity of Deep Learning: A Survey
2210.14267,A Survey on Deep Generative 3D-aware Image Synthesis
1904.02743,How should my chatbot interact? A survey on human-chatbot interaction design
2108.11451,From Statistical Relational to Neurosymbolic Artificial Intelligence: a Survey
2408.10726,Quantum Artificial Intelligence: A Brief Survey
2402.17236,A Review of Data Mining in Personalized Education: Current Trends and Future Prospects
2309.04761,A Comprehensive Survey on Deep Learning Techniques in Educational Data Mining
2005.01467,Spiking Neural Networks Hardware Implementations and Challenges: a Survey
2310.02095,"A Survey on the Role of Crowds in Combating Online Misinformation: Annotators, Evaluators, and Creators"
2101.00454,Mining the online infosphere: A survey
1807.02303,A survey on policy search algorithms for learning robot controllers in a handful of trials
1403.7426,An Overview of Hierarchical Task Network Planning
2005.05842,A Survey of Behavior Trees in Robotics and AI
2111.06257,Branch and Bound in Mixed Integer Linear Programming Problems: A Survey of Techniques and Trends
2203.02878,A Survey for Solving Mixed Integer Programming via Machine Learning
2111.00905,Smart Fashion: A Review of AI Applications in the Fashion & Apparel Industry
2305.05092,Artificial Intelligence in 3GPP 5G-Advanced: A Survey
1904.12770,A Review of Modularization Techniques in Artificial Neural Networks
2211.04780,On the Robustness of Explanations of Deep Neural Network Models: A Survey
2202.07183,A Survey of Neural Trojan Attacks and Defenses in Deep Learning
1904.12539,A Survey of Community Search Over Big Graphs
1705.03172,A Survey of Location Prediction on Twitter
1905.00964,A Survey of Moving Target Defenses for Network Security
1903.12394,Informed Machine Learning -- A Taxonomy and Survey of Integrating Knowledge into Learning Systems
2111.00418,Deep Learning in Human Activity Recognition with Wearable Sensors: A Review on Advances
2009.06472,Estimating Individual Treatment Effects using Non-Parametric Regression Models: a Review
2206.13508,Data Augmentation techniques in time series domain: A survey and taxonomy
2202.13096,Continuous Human Action Recognition for Human-Machine Interaction: A Review
1701.03639,A survey of location inference techniques on Twitter
1805.01109,AGI Safety Literature Review
2010.04050,"A survey of algorithmic recourse: definitions, formulations, solutions, and prospects"
1701.05132,Estimation of causal effects with multiple treatments: a review and new ideas
2205.10468,Deep Learning for Omnidirectional Vision: A Survey and New Perspectives
2206.05498,A Review of Causality for Learning Algorithms in Medical Image Analysis
1310.0720,A Survey on Device-to-Device Communication in Cellular Networks
1406.0440,Software-Defined Networking: A Comprehensive Survey
1912.12467,QoE Management of Multimedia Streaming Services in Future Networks: A Tutorial and Survey
2307.14397,"A Survey on Generative Modeling with Limited Data, Few Shots, and Zero Shot"
2402.07127,Learning by Watching: A Review of Video-based Learning Approaches for Robot Manipulation
2104.07784,A survey of active learning algorithms for supervised remote sensing image classification
2104.04059,"Machine Learning on the COVID-19 Pandemic, Human Mobility and Air Quality: A Review"
2203.10480,Encoder-Decoder Architecture for Supervised Dynamic Graph Learning: A Survey
2007.01126,A Brief Review of Deep Multi-task Learning and Auxiliary Task Learning
2305.13843,Advances and Challenges of Multi-task Learning Method in Recommender System: A Survey
2312.01540,Robust Computer Vision in an Ever-Changing World: A Survey of Techniques for Tackling Distribution Shifts
2209.05700,Vision Transformers for Action Recognition: A Survey
2109.11301,"A Survey on Cost Types, Interaction Schemes, and Annotator Performance Models in Selection Algorithms for Active Learning in Classification"
2302.11075,Deep Active Learning in the Presence of Label Noise: A Survey
2310.09822,Turn Passive to Active: A Survey on Active Intellectual Property Protection of Deep Learning Models
1505.06646,A Survey on Retrieval of Mathematical Knowledge
1912.03028,A Survey on Theorem Provers in Formal Methods
2005.12876,A Survey of Languages for Formalizing Mathematics
2110.10720,Privacy in Open Search: A Review of Challenges and Solutions
2203.01829,A Brief Overview of Unsupervised Neural Speech Representation Learning
2401.03717,Universal Time-Series Representation Learning: A Survey
2210.12089,"A Survey on Graph Counterfactual Explanations: Definitions, Methods, Evaluation, and Research Challenges"
2205.04766,Explainable Deep Learning Methods in Medical Image Classification: A Survey
2012.00467,A Survey on ML4VIS: Applying Machine Learning Advances to Data Visualization
2103.05154,Explanations in Autonomous Driving: A Survey
2302.02790,Perception Datasets for Anomaly Detection in Autonomous Driving: A Survey
2204.07974,Anomaly Detection in Autonomous Driving: A Survey
2012.13581,Camouflaged Object Detection and Tracking: A Survey
1901.08292,Anomaly Detection in Road Traffic Using Visual Surveillance: A Survey
2007.08041,A Survey on Security Attacks and Defense Techniques for Connected and Autonomous Vehicles
2203.14965,A Systematic Survey of Attack Detection and Prevention in Connected and Autonomous Vehicles
2005.11081,Learning Combinatorial Optimization on Graphs: A Survey with Applications to Networking
2209.10117,A Comprehensive Survey on Trustworthy Recommender Systems
2303.16004,A Survey on Malware Detection with Graph Representation Learning
2203.06714,A Survey on Deep Graph Generation: Methods and Applications
2404.03354,A Comprehensive Survey on Self-Supervised Learning for Recommendation
2108.09091,DL-Traff: Survey and Benchmark of Deep Learning Models for Urban Traffic Prediction
2304.01829,A Survey on Vertical Federated Learning: From a Layered Perspective
2307.00495,STG4Traffic: A Survey and Benchmark of Spatial-Temporal Graph Neural Networks for Traffic Prediction
2405.00314,Model Quantization and Hardware Acceleration for Vision Transformers: A Comprehensive Survey
2303.14320,"A Survey on Model-based, Heuristic, and Machine Learning Optimization Approaches in RIS-aided Wireless Networks"
2004.10777,Code Smells and Refactoring: A Tertiary Systematic Review of Challenges and Observations
1705.07839,A Survey on QoE-oriented Wireless Resources Scheduling
2309.05658,From Capture to Display: A Survey on Volumetric Video
2304.12367,Overview of the TREC 2022 NeuCLIR Track
1502.03552,Applications of Artificial Intelligence Techniques to Combating Cyber Crimes: A Review
2308.01118,A Survey on Popularity Bias in Recommender Systems
2507.01925,A Survey on Vision-Language-Action Models: An Action Tokenization Perspective
2507.10672,Vision Language Action Models in Robotic Manipulation: A Systematic Review
2510.24795,A Survey on Efficient Vision-Language-Action Models
2304.10020,"A Survey on Deep Neural Network Partition over Cloud, Edge and End Devices"
2307.10655,"A Survey of What to Share in Federated Learning: Perspectives on Model Utility, Privacy Leakage, and Communication Efficiency"
2401.17807,Advances in 3D Generation: A Survey
2110.01442,A review of Generative Adversarial Networks (GANs) and its applications in a wide variety of disciplines -- From Medical to Remote Sensing
1712.05956,Overview of the Wikidata Vandalism Detection Task at WSDM Cup 2017
1606.05609,Research on Wikipedia Vandalism: a brief literature review
2303.02851,A Survey on Incremental Update for Neural Recommender Systems
2004.11794,A Review of Privacy-preserving Federated Learning for the Internet-of-Things
2110.11168,A Survey on Methods and Metrics for the Assessment of Explainability under the Proposed AI Act
2311.17228,Survey on AI Ethics: A Socio-technical Perspective
2107.02850,Survey of Self-Play in Reinforcement Learning
1909.08329,From Server-Based to Client-Based Machine Learning: A Comprehensive Survey
2004.06632,A Survey on Activation Functions and their relation with Xavier and He Normal Initialization
2402.06330,Continual Learning on Graphs: A Survey
2301.12230,Continual Graph Learning: A Survey
2205.15445,"Continual Object Detection: A review of definitions, strategies, and challenges"
2111.05040,A survey on high-dimensional Gaussian process modeling with application to Bayesian optimization
2206.07922,Challenges and Opportunities in Deep Reinforcement Learning with Graph Neural Networks: A Comprehensive review of Algorithms and Applications
2101.05954,Recent Advances in Video Question Answering: A Review of Datasets and Methods
1909.06423,Zero-Shot Action Recognition in Videos: A Survey
2109.04269,Asynchronous Federated Learning on Heterogeneous Devices: A Survey
1707.09183,A Survey of Learning in Multiagent Environments: Dealing with Non-Stationarity
2310.14277,"A Survey on Continual Semantic Segmentation: Theory, Challenge, Method and Application"
2012.09049,Knowledge Graphs in Manufacturing and Production: A Systematic Literature Review
2302.12552,Deep Learning for Video-Text Retrieval: a Review
2005.11041,"A Survey of Information Cascade Analysis: Models, Predictions, and Recent Advances"
2207.07730,How to Reuse and Compose Knowledge for a Lifetime of Tasks: A Survey on Continual Learning and Functional Composition
2107.14040,Artificial Intelligence (AI) and Big Data for Coronavirus (COVID-19) Pandemic: A Survey on the State-of-the-Arts
2302.05011,Context Understanding in Computer Vision: A Survey
2312.09257,Brain-Inspired Machine Intelligence: A Survey of Neurobiologically-Plausible Credit Assignment
2007.06022,Blockchain for the Internet of Vehicles towards Intelligent Transportation Systems: A Survey
2106.14631,Blockchain and AI-based Solutions to Combat Coronavirus (COVID-19)-like Epidemics: A Survey
1611.06439,A Survey of Credit Card Fraud Detection Techniques: Data and Technique Oriented Perspective
1601.05511,RGB-D-based Action Recognition Datasets: A Survey
2304.05055,A Comprehensive Survey on Deep Graph Representation Learning
2404.11973,A critical review of methods and challenges in large language models
2112.01146,Conversational Agents in Therapeutic Interventions for Neurodevelopmental Disorders: A Survey
2304.05436,Chatbots and ChatGPT: A Bibliometric Analysis and Systematic Review of Publications in Web of Science and Scopus Databases
2401.15497,"Foregrounding Artist Opinions: A Survey Study on Transparency, Ownership, and Fairness in AI Generative Art"
2404.02309,A Survey of Web Content Control for Generative AI
2306.04542,On the Design Fundamentals of Diffusion Models: A Survey
2205.10766,Recent Advances in Embedding Methods for Multi-Object Tracking: A Survey
2201.04736,"Security for Machine Learning-based Software Systems: a survey of threats, practices and challenges"
2207.09092,IoT Anomaly Detection Methods and Applications: A Survey
1907.08138,A Survey of Data Quality Measurement and Monitoring Tools
2203.07018,"A review of Generative Adversarial Networks for Electronic Health Records: applications, evaluation measures and data sources"
2306.04139,A Comprehensive Survey on Generative Diffusion Models for Structured Data
2307.06162,Deep Generative Models for Physiological Signals: A Systematic Literature Review
2307.13125,Deep Learning Approaches for Data Augmentation in Medical Imaging: A Review
1912.01667,A Survey of Black-Box Adversarial Attacks on Computer Vision Models
2210.05952,3D Brain and Heart Volume Generative Models: A Survey
2006.08480,Symbolic Logic meets Machine Learning: A Brief Survey in Infinite Domains
1811.04169,"Understanding the Motivations, Challenges and Needs of Blockchain Software Developers: A Survey"
2407.14662,Relational Composition in Neural Networks: A Survey and Call to Action
2004.13175,A scoping review of transfer learning research on medical image analysis using ImageNet
2008.08264,Intelligent Radio Signal Processing: A Survey
1903.05434,Visual Semantic Information Pursuit: A Survey
1610.00782,"Network Structure Inference, A Survey: Motivations, Methods, and Applications"
2003.00653,"Adversarial Attacks and Defenses on Graphs: A Review, A Tool and Empirical Studies"
2305.05840,Achieving Diversity in Counterfactual Explanations: a Review and Discussion
1608.01807,SIFT Meets CNN: A Decade Survey of Instance Retrieval
2412.12770,A Survey on Sequential Recommendation
2306.06955,A Brief Review of Hypernetworks in Deep Learning
2312.05589,A Review of Hybrid and Ensemble in Deep Learning for Natural Language Processing
2106.11650,A Survey on Human-aware Robot Navigation
2101.03564,Cybersecurity of Industrial Cyber-Physical Systems: A Review
1809.02609,Cyber-Security in Smart Grid: Survey and Challenges
1912.02258,A Survey of Game Theoretic Approaches for Adversarial Machine Learning in Cybersecurity Tasks
1911.05268,Adversarial Examples in Modern Machine Learning: A Review
1702.06162,Survey of Automated Vulnerability Detection and Exploit Generation Techniques in Cyber Reasoning Systems
1905.13258,A survey of advances in vision-based vehicle re-identification
2109.08794,A Comprehensive Overview of Recommender System and Sentiment Analysis
2402.05355,A Survey on Safe Multi-Modal Learning System
2208.09191,Synthetic Data in Human Analysis: A Survey
2301.05603,A Comprehensive Survey of Dataset Distillation
1508.07951,Measuring user influence on Twitter: A survey
1407.4735,A Survey of Digital Watermarking Techniques and its Applications
1511.00148,A survey on measuring indirect discrimination in machine learning
2104.00234,A Survey on Natural Language Video Localization
2401.10904,A Review of Findings from Neuroscience and Cognitive Psychology as Possible Inspiration for the Path to Artificial General Intelligence
2308.09388,Diffusion Models for Image Restoration and Enhancement: A Comprehensive Survey
2406.01872,A Survey of Unikernel Security: Insights and Trends from a Quantitative Analysis
1906.03018,Learning Software Configuration Spaces: A Systematic Literature Review
2112.03241,Unsupervised Domain Adaptation for Semantic Image Segmentation: a Comprehensive Survey
1812.05944,"A Tutorial on Distance Metric Learning: Mathematical Foundations, Algorithms, Experimental Analysis, Prospects and Challenges (with Appendices on Mathematical Background and Detailed Algorithms Explanation)"
1709.00848,Neural Distributed Autoassociative Memories: A Survey
2403.10075,A survey of synthetic data augmentation methods in computer vision
2403.17400,A Survey on Resource Management in Joint Communication and Computing-Embedded SAGIN
2111.14324,Is the Rush to Machine Learning Jeopardizing Safety? Results of a Survey
2102.04538,A Tutorial on 5G NR V2X Communications
2112.12310,Adversarial Attacks against Windows PE Malware Detection: A Survey of the State-of-the-Art
2207.09370,Data-Centric Epidemic Forecasting: A Survey
2303.06471,Multimodal Data Integration for Oncology in the Era of Deep Neural Networks: A Review
2011.00901,"Sampling Algorithms, from Survey Sampling to Monte Carlo Methods: Tutorial and Literature Review"
1802.06993,A Survey on the Security of Blockchain Systems
1810.00329,An Overview of Blockchain Integration with Robotics and Artificial Intelligence
2404.18279,Out-of-distribution Detection in Medical Image Analysis: A survey
2401.16402,"A Survey on Visual Anomaly Detection: Challenge, Approach, and Prospect"
2301.11514,Deep Industrial Image Anomaly Detection: A Survey
2404.04841,"Unveiling Decentralization: A Comprehensive Review of Technologies, Comparison, Challenges in Bitcoin, Ethereum, and Solana Blockchain"
2209.14645,"Reducing Stress and Anxiety in the Metaverse: A Systematic Review of Meditation, Mindfulness and Virtual Reality"
2303.11191,A Survey of Demonstration Learning
2109.00893,A Survey on Open Set Recognition
2108.04172,"Johnson-Lindenstrauss Lemma, Linear and Nonlinear Random Projections, Random Fourier Features, and Random Kitchen Sinks: Tutorial and Survey"
1712.08081,Overview of the Triple Scoring Task at the WSDM Cup 2017
1904.12742,How software engineering research aligns with design science: A review
2404.18861,Visual Mamba: A Survey and New Outlooks
2305.04811,Deep learning models for price forecasting of financial time series: A review of recent advancements: 2020-2022
2212.14464,Result Diversification in Search and Recommendation: A Survey
2308.07050,Survey on video anomaly detection in dynamic scenes with moving cameras
2211.06004,A Comprehensive Survey of Transformers for Computer Vision
2102.04458,Detecting Fake News Using Machine Learning : A Systematic Literature Review
2302.08641,Transformer-based Generative Adversarial Networks in Computer Vision: A Comprehensive Survey
2211.10708,A Survey on Differential Privacy with Machine Learning and Future Outlook
2107.01614,Survey: Leakage and Privacy at Inference Time
2212.04003,A Systematic Literature Review On Privacy Of Deep Learning Systems
2305.03678,Towards Segment Anything Model (SAM) for Medical Image Segmentation: A Survey
2211.05567,Partial Differential Equations Meet Deep Neural Networks: A Survey
2401.03188,"A Survey on Verification and Validation, Testing and Evaluations of Neurosymbolic Artificial Intelligence"
2302.11777,Embeddings for Tabular Data: A Survey
2206.14397,Fair Machine Learning in Healthcare: A Review
2305.00359,A Review of Deep Learning Techniques for Speech Processing
2511.20871,A review on data fusion in multimodal learning analytics and educational data mining
2210.13944,"A Survey on Artificial Intelligence for Music Generation: Agents, Domains and Perspectives"
2306.07999,Artificial intelligence in digital pathology: a systematic review and meta-analysis of diagnostic test accuracy
2304.05482,Computational Pathology: A Survey Review and The Way Forward
2107.00272,A Survey on Graph-Based Deep Learning for Computational Histopathology
2403.02619,Training Machine Learning models at the Edge: A Survey
2304.04780,"A Review on Explainable Artificial Intelligence for Healthcare: Why, How, and When?"
1709.08992,Embodied Evolution in Collective Robotics: A Review
2103.16378,End-to-End Constrained Optimization Learning: A Survey
2012.03301,Deep Transfer Learning for Industrial Automation: A Review and Discussion of New Techniques for Data-Driven Machine Learning
2307.05232,A Survey From Distributed Machine Learning to Distributed Deep Learning
1801.08829,Symbol Emergence in Cognitive Developmental Systems: a Survey
2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G"
1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications
1911.05438,Learning to Communicate in Multi-Agent Reinforcement Learning : A Review
2207.10223,Fairness Testing: A Comprehensive Survey and Analysis of Trends
2305.19725,Direct Learning-Based Deep Spiking Neural Networks: A Review
2201.03916,Automated Reinforcement Learning (AutoRL): A Survey and Open Problems
2112.05909,Neural Attention Models in Deep Learning: Survey and Taxonomy
2412.14538,"Overview of AI and Communication for 6G Network: Fundamentals, Challenges, and Future Research Opportunities"
2111.14247,A Survey of Large-Scale Deep Learning Serving System Optimization: Challenges and Opportunities
2408.01072,A Survey on Self-play Methods in Reinforcement Learning
2404.07771,"An Overview of Diffusion Models: Applications, Guided Generation, Statistical Rates and Optimization"
2403.18103,Tutorial on Diffusion Models for Imaging and Vision
1811.00233,Survey on Vision-based Path Prediction
2309.01955,A Survey on Interpretable Cross-modal Reasoning
2208.09052,A Review of Uncertainty for Deep Reinforcement Learning
1501.05964,Advances in Human Action Recognition: A Survey
1402.0590,A Survey of Multi-Objective Sequential Decision-Making
2412.12836,"A Survey on Recommendation Unlearning: Fundamentals, Taxonomy, Evaluation, and Open Questions"
2203.13922,AutoML for Deep Recommender Systems: A Survey
2406.19240,Data Preparation for Deep Learning based Code Smell Detection: A Systematic Literature Review
2308.07426,A Survey on Point-of-Interest Recommendations Leveraging Heterogeneous Data
2401.11441,On-Device Recommender Systems: A Comprehensive Survey
2406.03430,Computation-Efficient Era: A Comprehensive Survey of State Space Models in Medical Image Analysis
2205.10839,Deep Learning for Visual Speech Analysis: A Survey
2308.03573,When Federated Learning meets Watermarking: A Comprehensive Overview of Techniques for Intellectual Property Protection
2101.11501,"Evolution of artificial intelligence languages, a systematic literature review"
2403.15442,"Artificial Intelligence for Cochlear Implants: Review of Strategies, Challenges, and Perspectives"
2403.14415,Random Graph Modeling: A survey of the concepts
1601.06444,Large Graph Models: A Review
2206.11526,A Survey on Learnable Evolutionary Algorithms for Scalable Multiobjective Optimization
2209.09239,Non-Imaging Medical Data Synthesis for Trustworthy AI: A Comprehensive Survey
2406.00951,How disinformation and fake news impact public policies?: A review of international literature
2211.08943,Comparing Explanation Methods for Traditional Machine Learning Models Part 1: An Overview of Current Methods and Quantifying Their Disagreement
2208.10658,"Survey on Evolutionary Deep Learning: Principles, Algorithms, Applications and Open Issues"
2402.18558,"Unifying F1TENTH Autonomous Racing: Survey, Methods and Benchmarks"
2210.03736,Trustworthy clinical AI solutions: a unified review of uncertainty quantification in deep learning models for medical image analysis
2112.01800,A Survey: Deep Learning for Hyperspectral Image Classification with Few Labeled Samples
2101.12631,A Comprehensive Survey and Experimental Comparison of Graph-Based Approximate Nearest Neighbor Search
2307.03195,A Comprehensive Survey of Artificial Intelligence Techniques for Talent Analytics
1404.1100,A Tutorial on Principal Component Analysis
2207.08603,Abstraction between Structural Causal Models: A Review of Definitions and Properties
2310.07127,An HCI-Centric Survey and Taxonomy of Human-Generative-AI Interactions
2401.11963,Bridging Evolutionary Algorithms and Reinforcement Learning: A Comprehensive Survey on Hybrid Algorithms
1312.6609,A comprehensive review of firefly algorithms
2410.01833,Ethical software requirements from user reviews: A systematic literature review
2212.00253,Distributed Deep Reinforcement Learning: A Survey and A Multi-Player Multi-Agent Learning Toolbox
2408.14562,A Survey of Camouflaged Object Detection and Beyond
2303.01259,Explainable Artificial Intelligence and Cybersecurity: A Systematic Literature Review
2405.10376,"Dealing Doubt: Unveiling Threat Models in Gradient Inversion Attacks under Federated Learning, A Survey and Taxonomy"
1812.02282,Differential Privacy Techniques for Cyber Physical Systems: A Survey
1809.10745,A Short Survey of Topological Data Analysis in Time Series and Systems Analysis
2507.13887,A Survey of Dimension Estimation Methods
2403.11395,Automated data processing and feature engineering for deep learning and big data applications: a survey
1906.00245,Blockchain for Internet of Things: A Survey
1809.09805,Towards Safer Smart Contracts: A Survey of Languages and Verification Methods
2005.11016,Reinforcement learning with human advice: a survey
1704.06857,A Review on Deep Learning Techniques Applied to Semantic Segmentation
1602.06541,A Survey of Semantic Segmentation
1806.06172,Semantic Video Segmentation: A Review on Recent Approaches
2005.14282,"A Survey on Blockchain Interoperability: Past, Present, and Future Trends"
1812.11470,A Systematic Literature Review of Automated Techniques for Functional GUI Testing of Mobile Applications
2310.13518,Vision-Based Mobile App GUI Testing: A Survey
2411.10943,Generalist Virtual Agents: A Survey on Autonomous Agents Across Digital Platforms
2104.11271,A Systematic Survey on Android API Usage for Data-Driven Analytics with Smartphones
2208.09579,"Learning in Audio-visual Context: A Review, Analysis, and New Perspective"
1709.03583,Quality of Information in Mobile Crowdsensing: Survey and Research Challenges
2204.07370,2D Human Pose Estimation: A Survey
2302.10913,From paintbrush to pixel: A review of deep neural networks in AI-generated art
2304.13269,Games for Artificial Intelligence Research: A Review and Perspectives
1909.04430,An Overview of Open-Ended Evolution: Editorial Introduction to the Open-Ended Evolution II Special Issue
2506.10280,AI-Based Software Vulnerability Detection: A Systematic Literature Review
1805.11001,"The Coming Era of AlphaHacking? A Survey of Automatic Software Vulnerability Detection, Exploitation and Patching Techniques"
2504.17977,From Bugs to Benchmarks: A Comprehensive Survey of Software Defect Datasets
1904.11685,A Survey on Face Data Augmentation
1907.00725,Social Media-based User Embedding: A Literature Review
2011.03751,Software engineering for artificial intelligence and machine learning software: A systematic literature review
1910.05528,Preliminary Systematic Literature Review of Machine Learning System Development Process
2401.17878,A Survey on Data-Centric Recommender Systems
2107.10295,A Review of Some Techniques for Inclusion of Domain-Knowledge into Deep Neural Networks
1902.10590,Architecting Dependable Learning-enabled Autonomous Systems: A Survey
2004.09741,On the Performance of Hybrid Search Strategies for Systematic Literature Reviews in Software Engineering
1811.06740,A Survey of Challenges for Runtime Verification from Advanced Application Domains (Beyond Software)
2008.05074,A Review of Deep Reinforcement Learning for Smart Building Energy Management
2104.02214,Intelligent Building Control Systems for Thermal Comfort and Energy-Efficiency: A Systematic Review of Artificial Intelligence-Assisted Techniques
1702.02311,RFID Localisation For Internet Of Things Smart Homes: A Survey
2304.06119,IoT trust and reputation: a survey and taxonomy
1801.07090,An Overview of Wireless IoT Protocol Security in the Smart Home Domain
2008.03343,"A Survey on Device Behavior Fingerprinting: Data Sources, Techniques, Application Scenarios, and Datasets"
2102.00813,About Face: A Survey of Facial Recognition Evaluation
1905.10048,Beyond Intra-modality: A Survey of Heterogeneous Person Re-identification
1812.05389,Safely Entering the Deep: A Review of Verification and Validation for Machine Learning and a Challenge Elicitation in the Automotive Industry
2102.07574,Machine Learning Model Development from a Software Engineering Perspective: A Systematic Literature Review
2306.03446,Computational Agent-based Models in Opinion Dynamics: A Survey on Social Simulations and Empirical Studies
2208.14674,A Survey of Security and Privacy Issues in V2X Communication Systems
2310.18244,A Review of the Evidence for Existential Risk from AI via Misaligned Power-Seeking
2302.10856,Overview of the TREC 2021 Fair Ranking Track
2411.08666,A Survey on Vision Autoregressive Model
2407.13934,Towards Trustworthy AI: A Review of Ethical and Robust Large Language Models
2404.16356,Integration of Mixture of Experts and Multimodal Generative AI in Internet of Vehicles: A Survey
2207.10510,Autonomous Vehicles in 5G and Beyond: A Survey
1909.13587,A Survey on Resource Allocation in Vehicular Networks
2105.15035,Machine Learning for Security in Vehicular Networks: A Comprehensive Survey
2304.09240,"The Metaverse: Survey, Trends, Novel Pipeline Ecosystem & Future Directions"
1306.6709,A Survey on Metric Learning for Feature Vectors and Structured Data
1908.01262,A systematic review of fuzzing based on machine learning techniques
2212.04481,A Survey of Graph Neural Networks for Social Recommender Systems
2407.19679,Harnessing Large Vision and Language Models in Agriculture: A Review
1709.01015,A Survey of Indoor Localization Systems and Technologies
2409.09502,One missing piece in Vision and Language: A Survey on Comics Understanding
2305.09880,A survey of the Vision Transformers and their CNN-Transformer based Variants
2402.02941,Exploring the Synergies of Hybrid CNNs and ViTs Architectures for Computer Vision: A survey
2106.07085,Survey: Image Mixing and Deleting for Data Augmentation
2503.06027,Empowering Edge Intelligence: A Comprehensive Survey on On-Device AI Models
1406.0873,"Linear Dimensionality Reduction: Survey, Insights, and Generalizations"
2405.20431,Exploring the Practicality of Federated Learning: A Survey Towards the Communication Perspective
2305.05257,Survey of Federated Learning Models for Spatial-Temporal Mobility Applications
2401.17319,Decentralized Federated Learning: A Survey on Security and Privacy
2202.10450,A Survey of Ad Hoc Teamwork Research
2504.08296,Generative AI for Film Creation: A Survey of Recent Advances
2409.11864,"Motivations, Challenges, Best Practices, and Benefits for Bots and Conversational Agents in Software Engineering: A Multivocal Literature Review"
1709.02426,Intelligent Disaster Response via Social Media Analysis - A Survey
1407.7071,Processing Social Media Messages in Mass Emergency: A Survey
2408.11537,A Survey of Embodied Learning for Object-Centric Robotic Manipulation
1912.12318,Deep Learning in Medical Image Registration: A Review
2207.02988,Microservice Architecture Reconstruction and Visualization Techniques: A Review
2011.02094,A Survey on Contact Tracing: the Latest Advancements and Challenges
2509.03883,Human Motion Video Generation: A Survey
2401.13266,SpecLLM: Exploring Generation and Review of VLSI Design Specification with Large Language Model
2305.18035,Physics-Informed Computer Vision: A Review and Perspectives
2404.02954,Deep Generative Models through the Lens of the Manifold Hypothesis: A Survey and New Connections
2409.00031,Quality Assessment in the Era of Large Models: A Survey
2407.08590,A Review of Nine Physics Engines for Reinforcement Learning Research
2207.01911,"Explainability in Deep Reinforcement Learning, a Review into Current Methods and Applications"
2311.11383,A Survey of Emerging Applications of Diffusion Probabilistic Models in MRI
