key,year,title,url
hsieh-lin-1997-zhong,1997,中央研究院古籍全文資料庫的發展概要 (A Survey of Full-text Data Bases and Related Techniques for {C}hinese Ancient Documents in Academia Sinica) [in {C}hinese],https://aclanthology.org/O97-3005/
lee-juang-1996-survey,1996,A Survey on Automatic Speech Recognition with an Illustrative Example on Continuous Speech Recognition of {M}andarin,https://aclanthology.org/O96-2001/
rinsche-1995-translation,1995,Translation technology - A survey of latest product developments,https://aclanthology.org/1995.mtsummit-1.24/
sundheim-chinchor-1993-survey,1993,Survey of the {M}essage {U}nderstanding {C}onferences,https://aclanthology.org/H93-1011/
procter-1993-cambridge,1993,The {C}ambridge language survey,https://aclanthology.org/1993.eamt-1.5/
kamei-wakao-1992-metonymy,1992,"Metonymy: Reassessment, Survey of Acceptability, and Its Treatment in a Machine Translation System",https://aclanthology.org/P92-1047/
mcnaught-1987-survey,1987,A survey of termbanks worldwide,https://aclanthology.org/1987.tc-1.11/
hartley-1986-continuing,1986,Continuing training for the language professions: a survey of needs,https://aclanthology.org/1986.tc-1.2/
slocum-1985-survey,1985,"A Survey of Machine Translation: Its History, Current Status and Future Prospects",https://aclanthology.org/J85-1001/
lawson-1984-basic,1984,A basic survey of practical machine translation,https://aclanthology.org/1984.bcs-1.2/
nn-1980-results,1980,Results of the 1978 Publications Survey,https://aclanthology.org/J80-1007/
leunbach-1979-om,1979,Om automatisk orddeling. Forslag til en unders{\o}gelse. (About automatic word-splitting. A survey proposal.) [In {D}anish],https://aclanthology.org/W79-0105/
thavenius-1979-projektet,1979,Projektet Engelskt talspr{\r{a}}k (The Survey of Spoken {E}nglish Project) [In {S}wedish],https://aclanthology.org/W79-0108/
young-1977-text,1977,Text Understanding: A Survey,https://aclanthology.org/J77-4002/
grishman-1976-survey,1976,A Survey of Syntactic Analysis Procedures for Natural Language,https://aclanthology.org/J76-2006/
wilks-1976-natural,1976,Natural Language Understanding Systems within the {A}. {I}. Paradigm: A Survey and Some Comparisons,https://aclanthology.org/J76-1007/
